t,sensor_depth_z,sensor_depth_z_true,sensor_depth_z_bias,sensor_depth_z_noise,sensor_attitude_roll,sensor_attitude_roll_true,sensor_attitude_roll_bias,sensor_attitude_roll_noise,sensor_attitude_pitch,sensor_attitude_pitch_true,sensor_attitude_pitch_bias,sensor_attitude_pitch_noise,sensor_attitude_yaw,sensor_attitude_yaw_true,sensor_attitude_yaw_bias,sensor_attitude_yaw_noise,sensor_gyro_p,sensor_gyro_p_true,sensor_gyro_p_bias,sensor_gyro_p_noise,sensor_gyro_q,sensor_gyro_q_true,sensor_gyro_q_bias,sensor_gyro_q_noise,sensor_gyro_r,sensor_gyro_r_true,sensor_gyro_r_bias,sensor_gyro_r_noise,sensor_dvl_u,sensor_dvl_u_true,sensor_dvl_u_bias,sensor_dvl_u_noise,sensor_dvl_v,sensor_dvl_v_true,sensor_dvl_v_bias,sensor_dvl_v_noise,sensor_dvl_w,sensor_dvl_w_true,sensor_dvl_w_bias,sensor_dvl_w_noise
3.75,10.016389214831566,10.007061702973196,-0.010748366301390833,0.020075878159759968,-0.0034681103494948965,-0.011356378863499383,-0.0011105867031148474,0.008998855217119335,0.005372871209425324,0.001891255638051259,0.00011162871187435136,0.003369986859499713,2.4222121129611685,2.4284006055894896,0.003534944570134827,-0.009723437198456015,0.01739569321690136,0.014943326159367854,0.00027868150664405096,0.0021736855508894585,-0.024054004632231184,-0.02100999401450836,0.0001325299622491251,-0.003176540579971948,0.3082763903165348,0.3050922367427737,-0.000677787816922016,0.003861941390683106,,,,,,,,,,,,
3.78,,,,,-0.019184518623250622,-0.010788915630440599,-0.0011105867031148474,-0.007285016289695178,-0.004294043969180221,0.0014588504492971666,0.00011162871187435136,-0.005864523130351739,2.43114068030466,2.437388067796375,0.003534944570134827,-0.009782332061850167,0.024464326838697092,0.018807050615133682,0.00027868150664405096,0.0053785947169193585,-0.014996555221625553,-0.01680308528190229,0.0001325299622491251,0.0016740000980276129,0.294611055860068,0.2945194620364876,-0.000677787816922016,0.000769381640502457,,,,,,,,,,,,
3.81,9.977625407204926,10.007056567075113,-0.010748366301390833,-0.018682793568797217,-0.009865253818789808,-0.010370173560684037,-0.0011105867031148474,0.001615506445009077,0.005991308259094888,0.0007045942060628363,0.00011162871187435136,0.0051750853411577005,2.4770583069364425,2.4460915706885213,0.003534944570134827,0.027431791677786536,0.013205820909965759,0.010524385786554673,0.00027868150664405096,0.002402753616767036,-0.023992788525987893,-0.025172690108811888,0.0001325299622491251,0.0010473716205748706,0.2913497060018401,0.2856650709213829,-0.000677787816922016,0.006362422897379242,-0.530514620255623,-0.5455540213046852,0.0068733103943305045,0.008166090654731777,-0.4026359389667439,-0.3817437434297953,-0.009869456699525898,-0.011022738837422694,-0.007802486524165299,-0.00485412604920645,-0.004196408858150414,0.0012480483831915654
3.84,,,,,-0.01412309283053588,-0.010118694868817002,-0.0011105867031148474,-0.002893811258604031,0.008127016818506333,0.00024713408927068414,0.00011162871187435136,0.007768254017361297,2.4381017108983367,2.454505789353762,0.003534944570134827,-0.01993902302556021,0.006564236221729229,0.00690577156231961,0.00027868150664405096,-0.0006202168472344314,-0.013328064395975562,-0.016627850451999944,0.0001325299622491251,0.0031672560937752586,0.2758132552497575,0.2758080515387132,-0.000677787816922016,0.0006829915279663835,,,,,,,,,,,,
3.8699999999999997,9.997508757803873,10.007019968162622,-0.010748366301390833,0.001237155942641394,-0.01561921370668003,-0.009883997969500236,-0.0011105867031148474,-0.004624629034064948,0.004222296689651173,1.3227388481418245e-05,0.00011162871187435136,0.004097440589295404,2.484016834826784,2.4626375017216144,0.003534944570134827,0.017844388535035078,0.010229589087228728,0.007905492606259699,0.00027868150664405096,0.002045414974324979,-0.006018812979361838,-0.010046320659251309,0.0001325299622491251,0.0038949777176403456,0.2686210131622735,0.2668942546256049,-0.000677787816922016,0.002404546353590583,,,,,,,,,,,,
3.9,9.981387068176721,10.006992075957806,-0.010748366301390833,-0.014856641479694527,-0.012137212905163538,-0.009743777347998694,-0.0011105867031148474,-0.001282848854049995,0.0010855111895243063,-0.0003078979868598175,0.00011162871187435136,0.0012817804645097726,2.4682392799633375,2.470546700531753,0.003534944570134827,-0.005842365138550223,0.0026493548596466508,0.00330113290049942,0.00027868150664405096,-0.0009304595474968197,-0.012927842506269832,-0.012367284245292287,0.0001325299622491251,-0.0006930882232266701,0.2556799703553652,0.2606505071279493,-0.000677787816922016,-0.004292748955662063,-0.5277100914014885,-0.5492116816304397,0.0068733103943305045,0.014628279834620665,-0.39839943920091747,-0.38907096713985495,-0.009869456699525898,0.0005409846384633476,-0.03888399870398038,-0.004725748313481974,-0.004196408858150414,-0.02996184153234799
3.9299999999999997,,,,,-0.009401483843878207,-0.00944323770950728,-0.0011105867031148474,0.00115234056874392,9.73988055318417e-05,-0.0007869551850516743,0.00011162871187435136,0.0007727252787091646,2.473251182837797,2.478230929483651,0.003534944570134827,-0.00851469121598852,0.01330573066584494,0.012402728542680961,0.00027868150664405096,0.0006243206165199279,-0.01703077924802655,-0.01658368207841928,0.0001325299622491251,-0.0005796271318563941,0.24540332436068565,0.2517521571061455,-0.000677787816922016,-0.005671044928537839,,,,,,,,,,,,
3.96,9.997090956269618,10.006922931211907,-0.010748366301390833,0.0009163913591010265,-0.012148530432924933,-0.009077372298031516,-0.0011105867031148474,-0.001960571431778569,0.002364466230654136,-0.001121896585102089,0.00011162871187435136,0.0033747341038818735,2.4564367098076993,2.485669635705232,0.003534944570134827,-0.032767870467667694,0.008112724329933624,0.011843100117811872,0.00027868150664405096,-0.004009057294522299,-0.014801294417636997,-0.012469293732103197,0.0001325299622491251,-0.002464530647782926,0.24007683705216368,0.2445235455777009,-0.000677787816922016,-0.0037689207086152045,,,,,,,,,,,,
3.9899999999999998,,,,,-0.004945833116733832,-0.00877033799612148,-0.0011105867031148474,0.004935091582502496,0.0020817847543746354,-0.001378703067625331,0.00011162871187435136,0.003348859110125615,2.4998280345579826,2.4929267050851642,0.003534944570134827,0.0033663849026835603,0.007032293696099217,0.009482405251013426,0.00027868150664405096,-0.002728793061558261,-0.0044753467161233445,-0.009841305170786177,0.0001325299622491251,0.005233428492413707,0.2389545157955805,0.23953582529758224,-0.000677787816922016,9.647831492026423e-05,,,,,,,,,,,,
4.02,10.002982768563648,10.00682548905786,-0.010748366301390833,0.00690564580717811,-0.0032838883462300303,-0.008351265665303753,-0.0011105867031148474,0.006177964022188571,0.000548355632398943,-0.0017155154252854743,0.00011162871187435136,0.002152242345810066,2.488549364518103,2.4999923706326594,0.003534944570134827,-0.014977950684690851,0.016585260507858437,0.015466700651485216,0.00027868150664405096,0.0008398783497291669,-0.011881103084062705,-0.012110663786828174,0.0001325299622491251,9.703074051634345e-05,0.23257681064552085,0.2317163341630878,-0.000677787816922016,0.001538264299355091,-0.5285732074704678,-0.55033186280551,0.0068733103943305045,0.014885344940711793,-0.4185870661219223,-0.39442877919970876,-0.009869456699525898,-0.01428883022268767,0.018181282822550864,-0.004318751015398275,-0.004196408858150414,0.026696442696099554
4.05,9.987137483397396,10.006763751451436,-0.010748366301390833,-0.008877901752649768,-0.01768833799905021,-0.008064751495485023,-0.0011105867031148474,-0.00851299980045034,-0.00414454661510083,-0.0019117612930465988,0.00011162871187435136,-0.0023444140339285834,2.519297732140977,2.506808219197442,0.003534944570134827,0.008954568373400591,0.006759255368036025,0.0071064545271785125,0.00027868150664405096,-0.0006258806657865382,-0.00956150458146024,-0.007592282492251825,0.0001325299622491251,-0.0021017520514575393,0.2288774721758149,0.22327293845524018,-0.000677787816922016,0.0062823215374967125,,,,,,,,,,,,
4.08,,,,,-0.006169463899901093,-0.007933251615838355,-0.0011105867031148474,0.0028743744190521097,0.0010081778661057647,-0.002136918103124774,0.00011162871187435136,0.0030334672573561873,2.527209425945211,2.5134129210755445,0.003534944570134827,0.010261560299531819,0.005672906350061796,0.003695406142618482,0.00027868150664405096,0.0016988187007992623,-0.004440407673489308,-0.008433082483180686,0.0001325299622491251,0.0038601448474422525,0.22918585990704657,0.21733677695386283,-0.000677787816922016,0.012526870770105761,,,,,,,,,,,,
4.109999999999999,10.010883007448633,10.006622627130701,-0.010748366301390833,0.015008746619322577,-0.01001372330728916,-0.007797912955227915,-0.0011105867031148474,-0.0011052236489463966,-0.007217688911866428,-0.0025808981630555117,0.00011162871187435136,-0.004748419460685267,2.501201681808533,2.519789990597647,0.003534944570134827,-0.022123253359248165,0.004617758034493158,0.005184807847222575,0.00027868150664405096,-0.0008457313193734677,-0.013827246461867204,-0.014406988090684057,0.0001325299622491251,0.00044721166656772786,0.21128865440197736,0.20800790588656806,-0.000677787816922016,0.003958536332331306,-0.5462595108018178,-0.5494649231190362,0.0068733103943305045,-0.0036678980771121207,-0.43220249365251223,-0.40007937798503196,-0.009869456699525898,-0.022253658967954375,0.004850942682426172,-0.004294729755192076,-0.004196408858150414,0.013342081295768662
4.14,,,,,-0.01459722263912108,-0.007574335246581576,-0.0011105867031148474,-0.005912300689424657,-0.0029622442157216087,-0.0027473551841499244,0.00011162871187435136,-0.00032651774344603565,2.528018508930932,2.5259116257760903,0.003534944570134827,-0.0014280614152931061,0.006357460905395738,0.0088487624361629,0.00027868150664405096,-0.0027699830374112127,-0.00956654526249772,-0.006309318965277155,0.0001325299622491251,-0.003389756259469692,0.2029184744005999,0.20060773183022818,-0.000677787816922016,0.00298853038729375,,,,,,,,,,,,
4.17,10.021617147518889,10.006459340879925,-0.010748366301390833,0.025906172940354258,-0.007524394896102261,-0.007427229930407897,-0.0011105867031148474,0.0010134217374204834,0.004234224319122005,-0.002845618869151245,0.00011162871187435136,0.006968214476398898,2.550849894518028,2.531834118969406,0.003534944570134827,0.015480830978487441,0.0018271973324405048,0.003859189986644249,0.00027868150664405096,-0.0023106741608477947,-0.006145050667141992,-0.004496249085611795,0.0001325299622491251,-0.0017813315437793218,0.1917844419464241,0.19466251292698325,-0.000677787816922016,-0.002200283163637136,,,,,,,,,,,,
4.2,9.984411792711246,10.006365087649504,-0.010748366301390833,-0.011204928636868155,-0.013898429142308839,-0.007160139283440614,-0.0011105867031148474,-0.005627703155753377,-0.002446872745722576,-0.0030168625161910434,0.00011162871187435136,0.0004583610585941163,2.551755729958638,2.5375944378756525,0.003534944570134827,0.010626347512850524,0.009355928555471866,0.011307509502880649,0.00027868150664405096,-0.0022302624540528333,-0.007814687446765736,-0.006618974828106318,0.0001325299622491251,-0.001328242580908544,0.1900867731928794,0.1895140633249108,-0.000677787816922016,0.0012504976848905977,-0.5417671082722577,-0.5502939744435542,0.0068733103943305045,0.0016535557769660515,-0.411646382249486,-0.40369004608633324,-0.009869456699525898,0.0019131205363730813,-0.003148928510913744,-0.004535964834168285,-0.004196408858150414,0.005583445181404955
4.2299999999999995,,,,,-0.008185033746748789,-0.0069268261258566,-0.0011105867031148474,-0.00014762091777734203,-0.007762277816516021,-0.003360622456540785,0.00011162871187435136,-0.004513284071849588,2.5465289506317847,2.5431648546358225,0.003534944570134827,-0.00017084857417268168,0.004924094184682545,0.006672508770923056,0.00027868150664405096,-0.002027096092884562,-0.019073607840535457,-0.011479624810713632,0.0001325299622491251,-0.0077265129920709484,0.17895727065619968,0.18211728307984915,-0.000677787816922016,-0.002482224606727441,,,,,,,,,,,,
4.26,9.994694912699558,10.006143941257694,-0.010748366301390833,-0.0007006622567454261,-0.012380717519102883,-0.0068074474354706815,-0.0011105867031148474,-0.004462683380517354,-0.0002348759950961325,-0.0036758666120544348,0.00011162871187435136,0.003329361905083951,2.5654973174553946,2.5485299162666646,0.003534944570134827,0.01343245661859542,0.0010851830721810415,0.003542008073254282,0.00027868150664405096,-0.0027355065077172913,-0.013052867178947252,-0.010238737960884856,0.0001325299622491251,-0.0029466591803115226,0.1741386276444047,0.17583419549241583,-0.000677787816922016,-0.0010177800310891343,,,,,,,,,,,,
4.29,,,,,-0.0158295490137024,-0.0067206558223911195,-0.0011105867031148474,-0.00799830648819643,-0.006262086420523463,-0.0037809645045601137,0.00011162871187435136,-0.0025927506278377015,2.551927875731819,2.553711065680659,0.003534944570134827,-0.005318134518974615,0.002005444659383888,0.0035154935353753788,0.00027868150664405096,-0.001788730382635542,-0.0023754680758756386,-0.004307945754110804,0.0001325299622491251,0.0017999477159860403,0.17295270335733284,0.17002951270587632,-0.000677787816922016,0.003600978468378538,,,,,,,,,,,,
4.32,9.991886903983566,10.005887605045471,-0.010748366301390833,-0.0032523347605149903,-0.01064484535197101,-0.006464953959804287,-0.0011105867031148474,-0.0030693046890518743,-0.00621317582365844,-0.003924850110083256,0.00011162871187435136,-0.0023999544254495356,2.5717145266710655,2.5587111278127335,0.003534944570134827,0.009468454288197165,0.009599304558712126,0.010995856270211895,0.00027868150664405096,-0.0016752332181438183,-0.007325464750073807,-0.005578115786493342,0.0001325299622491251,-0.0018798789258295911,0.1649089557064766,0.1635671563777592,-0.000677787816922016,0.0020195871456394083,-0.5364132137871648,-0.5494707963849081,0.0068733103943305045,0.00618427220341288,-0.449673955431462,-0.40899515411966103,-0.009869456699525898,-0.030809344612275073,-0.01481968660683793,-0.0051956021353626244,-0.004196408858150414,-0.00542767561332489
4.35,10.011547245236216,10.005744857498136,-0.010748366301390833,0.016550754039470317,-0.007081571044081283,-0.006154126760803624,-0.0011105867031148474,0.00018314241983718942,-0.0025075902040856894,-0.004232517435089456,0.00011162871187435136,0.0016132985191294152,2.571032540213543,2.5635490325710695,0.003534944570134827,0.003948563072338635,0.01446420162914385,0.010329589606472105,0.00027868150664405096,0.003855930516027693,-0.0059690982370644305,-0.009757289935073646,0.0001325299622491251,0.00365566173576009,0.15832391966794915,0.15900477842652336,-0.000677787816922016,-3.070941652196462e-06,,,,,,,,,,,,
4.38,,,,,-0.005258299588802144,-0.00595302661305297,-0.0011105867031148474,0.001805313727365673,-0.006237640168985444,-0.004710578040406421,0.00011162871187435136,-0.0016386908404533735,2.5332895748120183,2.568246765407947,0.003534944570134827,-0.03849213516606347,0.00830278569356763,0.005814768388528517,0.00027868150664405096,0.0022093357983950634,-0.015159330434337735,-0.014749231086451068,0.0001325299622491251,-0.0005426293101357912,0.15595583789903253,0.15419513790826345,-0.000677787816922016,0.0024384878076911015,,,,,,,,,,,,
